method,sim_seed,N_sim,total_wait,mean_wait_all,mean_wait_served,mean_oracle_outcome_served,num_unserved,frac_unserved,sim_wall_s,alloc_0,alloc_1,N,ipw_value
S2-lasso,38,1000,6.628857361695074,0.006628857361695074,0.006628857361695074,,0,0.0,0.0025060176849365234,0.923,0.077,1000,21.785068820391967
S2-knn,38,1000,0.09091363166223074,9.091363166223074e-05,9.091363166223074e-05,,0,0.0,0.002480745315551758,0.947,0.053,1000,21.835988469139718
random,39,1000,169229.7749945002,169.22977499450022,137.96253959722213,,72,0.072,0.003613710403442383,0.501,0.499,1000,12.197121356427091
treat_all,39,1000,661448.6991674976,661.4486991674976,504.38701103410745,,573,0.573,0.002136707305908203,0.0,1.0,1000,2.1439523396007845
F,39,1000,809.727520015863,0.809727520015863,0.809727520015863,,0,0.0,0.002371549606323242,0.927,0.073,1000,18.009071241715084
S2-linear,39,1000,416.8201127993345,0.4168201127993345,0.4168201127993345,,0,0.0,0.0041484832763671875,0.861,0.139,1000,22.01339260454732
S2-lasso,39,1000,707.2162227075103,0.7072162227075103,0.7072162227075103,,0,0.0,0.002495288848876953,0.912,0.088,1000,21.785068820391967
S2-knn,39,1000,1294.5029866728337,1.2945029866728337,1.2945029866728337,,0,0.0,0.0023589134216308594,0.939,0.061,1000,21.835988469139718
random,40,1000,170677.64558550096,170.67764558550095,160.23194667280103,,28,0.028,0.003687620162963867,0.498,0.502,1000,12.197121356427091
treat_all,40,1000,669304.3229335042,669.3043229335043,558.5833316393548,,526,0.526,0.0022416114807128906,0.0,1.0,1000,2.1439523396007845
F,40,1000,0.0,0.0,0.0,,0,0.0,0.0024530887603759766,0.925,0.075,1000,18.009071241715084
S2-linear,40,1000,0.5878994102911586,0.0005878994102911586,0.0005878994102911586,,0,0.0,0.0024595260620117188,0.883,0.117,1000,22.01339260454732
S2-lasso,40,1000,1.8233375617865164,0.0018233375617865164,0.0018233375617865164,,0,0.0,0.002468109130859375,0.925,0.075,1000,21.785068820391967
S2-knn,40,1000,0.5878994102911586,0.0005878994102911586,0.0005878994102911586,,0,0.0,0.0024442672729492188,0.949,0.051,1000,21.835988469139718
random,41,1000,164284.74678042252,164.28474678042252,137.2562618006616,,66,0.066,0.003613710403442383,0.494,0.506,1000,12.197121356427091
treat_all,41,1000,658432.1145159635,658.4321145159635,496.3679275328534,,560,0.56,0.0022134780883789062,0.0,1.0,1000,2.1439523396007845
F,41,1000,7256.199405588902,7.256199405588902,7.256199405588902,,0,0.0,0.0023055076599121094,0.928,0.072,1000,18.009071241715084
S2-linear,41,1000,1109.4445496394608,1.1094445496394607,1.1094445496394607,,0,0.0,0.0037474632263183594,0.871,0.129,1000,22.01339260454732
S2-lasso,41,1000,4581.807194461417,4.581807194461416,4.581807194461416,,0,0.0,0.002327442169189453,0.913,0.087,1000,21.785068820391967
S2-knn,41,1000,11340.931604659423,11.340931604659422,11.340931604659422,,0,0.0,0.002299785614013672,0.937,0.063,1000,21.835988469139718
random,42,1000,161158.82184745598,161.15882184745598,131.89530802108985,,73,0.073,0.003667593002319336,0.495,0.505,1000,12.197121356427091
treat_all,42,1000,628121.7603054844,628.1217603054844,482.0420488562502,,568,0.568,0.002147674560546875,0.0,1.0,1000,2.1439523396007845
F,42,1000,0.17058014194916704,0.00017058014194916703,0.00017058014194916703,,0,0.0,0.0024251937866210938,0.91,0.09,1000,18.009071241715084
S2-linear,42,1000,0.17058014194916704,0.00017058014194916703,0.00017058014194916703,,0,0.0,0.0024673938751220703,0.877,0.123,1000,22.01339260454732
S2-lasso,42,1000,0.17058014194916704,0.00017058014194916703,0.00017058014194916703,,0,0.0,0.002420663833618164,0.916,0.084,1000,21.785068820391967
S2-knn,42,1000,0.17058014194916704,0.00017058014194916703,0.00017058014194916703,,0,0.0,0.0024399757385253906,0.951,0.049,1000,21.835988469139718
random,43,1000,144682.2079499404,144.68220794994042,137.04685778962246,,20,0.02,0.0037169456481933594,0.516,0.484,1000,12.197121356427091
treat_all,43,1000,650089.4528559139,650.0894528559139,521.7881337747978,,536,0.536,0.0022115707397460938,0.0,1.0,1000,2.1439523396007845
F,43,1000,736.3982079301933,0.7363982079301933,0.7363982079301933,,0,0.0,0.0024557113647460938,0.928,0.072,1000,18.009071241715084
S2-linear,43,1000,2.5330719456643793,0.0025330719456643793,0.0025330719456643793,,0,0.0,0.003373384475708008,0.864,0.136,1000,22.01339260454732
S2-lasso,43,1000,195.08553335684465,0.19508553335684464,0.19508553335684464,,0,0.0,0.003059864044189453,0.909,0.091,1000,21.785068820391967
S2-knn,43,1000,657.9279770247449,0.6579279770247449,0.6579279770247449,,0,0.0,0.002456188201904297,0.935,0.065,1000,21.835988469139718
random,44,1000,188096.82582010998,188.09682582010998,149.0128157399098,,93,0.093,0.0036656856536865234,0.478,0.522,1000,12.197121356427091
treat_all,44,1000,656346.2267446707,656.3462267446706,515.3877498975257,,571,0.571,0.0025682449340820312,0.0,1.0,1000,2.1439523396007845
F,44,1000,229.28928298810524,0.22928928298810525,0.22928928298810525,,0,0.0,0.002577543258666992,0.918,0.082,1000,18.009071241715084
S2-linear,44,1000,312.9533531897801,0.3129533531897801,0.3129533531897801,,0,0.0,0.0024559497833251953,0.904,0.096,1000,22.01339260454732
S2-lasso,44,1000,299.4818644585261,0.2994818644585261,0.2994818644585261,,0,0.0,0.0024268627166748047,0.936,0.064,1000,21.785068820391967
S2-knn,44,1000,383.8819834732169,0.3838819834732169,0.3838819834732169,,0,0.0,0.0024366378784179688,0.945,0.055,1000,21.835988469139718
random,45,1000,193359.8171383955,193.3598171383955,169.18757389781678,,62,0.062,0.0036711692810058594,0.506,0.494,1000,12.197121356427091
treat_all,45,1000,681030.1570345048,681.0301570345048,567.0929941723238,,568,0.568,0.0022046566009521484,0.0,1.0,1000,2.1439523396007845
F,45,1000,2752.530194321331,2.7525301943213307,2.7525301943213307,,0,0.0,0.0031447410583496094,0.924,0.076,1000,18.009071241715084
S2-linear,45,1000,601.5135522144681,0.6015135522144681,0.6015135522144681,,0,0.0,0.0023970603942871094,0.88,0.12,1000,22.01339260454732
S2-lasso,45,1000,1382.61380689618,1.38261380689618,1.38261380689618,,0,0.0,0.00237274169921875,0.931,0.069,1000,21.785068820391967
S2-knn,45,1000,2977.0390509925383,2.977039050992538,2.977039050992538,,0,0.0,0.002363920211791992,0.938,0.062,1000,21.835988469139718
random,46,1000,181582.24055092278,181.5822405509228,158.84949775210072,,58,0.058,0.0036623477935791016,0.491,0.509,1000,12.197121356427091
treat_all,46,1000,671279.593148928,671.279593148928,538.8508812383515,,549,0.549,0.003003358840942383,0.0,1.0,1000,2.1439523396007845
F,46,1000,13505.758833926076,13.505758833926077,13.505758833926077,,0,0.0,0.0023543834686279297,0.93,0.07,1000,18.009071241715084
S2-linear,46,1000,1285.6891826626093,1.2856891826626093,1.2856891826626093,,0,0.0,0.0026941299438476562,0.884,0.116,1000,22.01339260454732
S2-lasso,46,1000,7264.751391228735,7.264751391228735,7.264751391228735,,0,0.0,0.002352476119995117,0.92,0.08,1000,21.785068820391967
S2-knn,46,1000,16167.291177820363,16.167291177820363,16.167291177820363,,0,0.0,0.0024394989013671875,0.942,0.058,1000,21.835988469139718
random,47,1000,163453.08406440835,163.45308406440836,150.85479024631348,,32,0.032,0.0037348270416259766,0.519,0.481,1000,12.197121356427091
treat_all,47,1000,696548.2999153405,696.5482999153405,571.8013698056878,,551,0.551,0.002277851104736328,0.0,1.0,1000,2.1439523396007845
F,47,1000,0.0,0.0,0.0,,0,0.0,0.0025205612182617188,0.923,0.077,1000,18.009071241715084
S2-linear,47,1000,16.741133356900455,0.016741133356900455,0.016741133356900455,,0,0.0,0.0025072097778320312,0.898,0.102,1000,22.01339260454732
S2-lasso,47,1000,2.8895210642783713,0.002889521064278371,0.002889521064278371,,0,0.0,0.002531290054321289,0.938,0.062,1000,21.785068820391967
S2-knn,47,1000,1.820549810374196,0.001820549810374196,0.001820549810374196,,0,0.0,0.0025022029876708984,0.939,0.061,1000,21.835988469139718
random,48,1000,201298.02220502414,201.29802220502415,157.93213937600706,,106,0.106,0.003604412078857422,0.482,0.518,1000,12.197121356427091
treat_all,48,1000,661248.4627664424,661.2484627664425,524.0444774110958,,588,0.588,0.003121614456176758,0.0,1.0,1000,2.1439523396007845
F,48,1000,11.033179732497231,0.011033179732497232,0.011033179732497232,,0,0.0,0.0026013851165771484,0.923,0.077,1000,18.009071241715084
S2-linear,48,1000,0.0,0.0,0.0,,0,0.0,0.0024111270904541016,0.878,0.122,1000,22.01339260454732
S2-lasso,48,1000,0.0,0.0,0.0,,0,0.0,0.0024080276489257812,0.92,0.08,1000,21.785068820391967
S2-knn,48,1000,26.881395755436188,0.026881395755436188,0.026881395755436188,,0,0.0,0.0023965835571289062,0.94,0.06,1000,21.835988469139718
random,49,1000,207039.54740131754,207.03954740131755,174.2120551040729,,74,0.074,0.00368499755859375,0.461,0.539,1000,12.197121356427091
treat_all,49,1000,693161.6909966832,693.1616909966832,542.4560917697717,,535,0.535,0.0022742748260498047,0.0,1.0,1000,2.1439523396007845
F,49,1000,14.28611956749026,0.01428611956749026,0.01428611956749026,,0,0.0,0.0030927658081054688,0.919,0.081,1000,18.009071241715084
S2-linear,49,1000,5.5979646505115,0.0055979646505115,0.0055979646505115,,0,0.0,0.0025103092193603516,0.883,0.117,1000,22.01339260454732
S2-lasso,49,1000,5.5979646505115,0.0055979646505115,0.0055979646505115,,0,0.0,0.002618551254272461,0.928,0.072,1000,21.785068820391967
S2-knn,49,1000,9.469137836367526,0.009469137836367526,0.009469137836367526,,0,0.0,0.002482175827026367,0.945,0.055,1000,21.835988469139718
random,0,1000,155757.95225978474,155.75795225978473,143.43631555969924,,31,0.031,0.003977060317993164,0.509,0.491,1800,12.197121356427091
treat_all,0,1000,673135.3494917059,673.1353494917059,539.087562761301,,540,0.54,0.002384185791015625,0.0,1.0,1800,2.1439523396007845
F,0,1000,110.52393996442824,0.11052393996442823,0.11052393996442823,,0,0.0,0.011790275573730469,0.913,0.087,1800,18.718232778059054
S2-linear,0,1000,47.599459507144545,0.047599459507144545,0.047599459507144545,,0,0.0,0.0026252269744873047,0.886,0.114,1800,22.00231287717951
S2-lasso,0,1000,154.28434952208434,0.15428434952208434,0.15428434952208434,,0,0.0,0.002573728561401367,0.898,0.102,1800,22.15733975604808
S2-knn,0,1000,259.1881521304411,0.2591881521304411,0.2591881521304411,,0,0.0,0.01865100860595703,0.929,0.071,1800,21.953598125616924
random,1,1000,175568.02269690303,175.56802269690303,155.98393093991658,,51,0.051,0.003945589065551758,0.49,0.51,1800,12.197121356427091
treat_all,1,1000,652576.2500789016,652.5762500789017,528.029542241522,,541,0.541,0.011072397232055664,0.0,1.0,1800,2.1439523396007845
F,1,1000,15733.240955637819,15.733240955637818,15.733240955637818,,0,0.0,0.0024597644805908203,0.915,0.085,1800,18.718232778059054
S2-linear,1,1000,3266.7287008754406,3.2667287008754404,3.2667287008754404,,0,0.0,0.0024073123931884766,0.878,0.122,1800,22.00231287717951
S2-lasso,1,1000,4524.955298580491,4.524955298580491,4.524955298580491,,0,0.0,0.002427816390991211,0.883,0.117,1800,22.15733975604808
S2-knn,1,1000,17170.215040545092,17.17021504054509,17.17021504054509,,0,0.0,0.002397298812866211,0.919,0.081,1800,21.953598125616924
random,2,1000,156071.3360240014,156.0713360240014,145.3442747483556,,26,0.026,0.003900766372680664,0.503,0.497,1800,12.197121356427091
treat_all,2,1000,674199.883425932,674.1998834259321,555.2555265858045,,529,0.529,0.002370595932006836,0.0,1.0,1800,2.1439523396007845
F,2,1000,7.17031409653318,0.00717031409653318,0.00717031409653318,,0,0.0,0.002660036087036133,0.924,0.076,1800,18.718232778059054
S2-linear,2,1000,12.835918204897785,0.012835918204897784,0.012835918204897784,,0,0.0,0.002684354782104492,0.865,0.135,1800,22.00231287717951
S2-lasso,2,1000,9.959676251431732,0.009959676251431732,0.009959676251431732,,0,0.0,0.0026543140411376953,0.887,0.113,1800,22.15733975604808
S2-knn,2,1000,8.475006787530116,0.008475006787530116,0.008475006787530116,,0,0.0,0.0026695728302001953,0.916,0.084,1800,21.953598125616924
random,3,1000,199224.8263149948,199.2248263149948,170.45900660320055,,70,0.07,0.0039000511169433594,0.491,0.509,1800,12.197121356427091
treat_all,3,1000,706124.1851311645,706.1241851311645,565.2843797228707,,561,0.561,0.0023560523986816406,0.0,1.0,1800,2.1439523396007845
F,3,1000,219.62199513301348,0.21962199513301348,0.21962199513301348,,0,0.0,0.00263214111328125,0.92,0.08,1800,18.718232778059054
S2-linear,3,1000,331.4354934718053,0.3314354934718053,0.3314354934718053,,0,0.0,0.002622365951538086,0.873,0.127,1800,22.00231287717951
S2-lasso,3,1000,670.4623660115135,0.6704623660115135,0.6704623660115135,,0,0.0,0.0025720596313476562,0.883,0.117,1800,22.15733975604808
S2-knn,3,1000,634.3928896110644,0.6343928896110644,0.6343928896110644,,0,0.0,0.0025696754455566406,0.916,0.084,1800,21.953598125616924
random,4,1000,140511.1536472406,140.5111536472406,124.80569804045048,,40,0.04,0.0038366317749023438,0.504,0.496,1800,12.197121356427091
treat_all,4,1000,634025.2931005989,634.0252931005989,481.8191380760083,,544,0.544,0.002263784408569336,0.0,1.0,1800,2.1439523396007845
F,4,1000,893.3380378209183,0.8933380378209184,0.8933380378209184,,0,0.0,0.0025293827056884766,0.92,0.08,1800,18.718232778059054
S2-linear,4,1000,34.005369778567456,0.034005369778567454,0.034005369778567454,,0,0.0,0.0025796890258789062,0.871,0.129,1800,22.00231287717951
S2-lasso,4,1000,33.67888987635064,0.03367888987635064,0.03367888987635064,,0,0.0,0.0025634765625,0.875,0.125,1800,22.15733975604808
S2-knn,4,1000,53.776471386025435,0.05377647138602543,0.05377647138602543,,0,0.0,0.002547025680541992,0.914,0.086,1800,21.953598125616924
random,5,1000,202286.15441116097,202.28615441116096,155.0731153275392,,109,0.109,0.003835439682006836,0.473,0.527,1800,12.197121356427091
treat_all,5,1000,659237.0559170617,659.2370559170618,515.0684284736575,,582,0.582,0.0022690296173095703,0.0,1.0,1800,2.1439523396007845
F,5,1000,0.0,0.0,0.0,,0,0.0,0.0025434494018554688,0.923,0.077,1800,18.718232778059054
S2-linear,5,1000,0.14666228099810663,0.00014666228099810663,0.00014666228099810663,,0,0.0,0.0025582313537597656,0.871,0.129,1800,22.00231287717951
S2-lasso,5,1000,2.599156632315755,0.002599156632315755,0.002599156632315755,,0,0.0,0.0025472640991210938,0.88,0.12,1800,22.15733975604808
S2-knn,5,1000,0.0,0.0,0.0,,0,0.0,0.002536773681640625,0.915,0.085,1800,21.953598125616924
random,6,1000,183611.15162593333,183.61115162593333,145.1813996566078,,89,0.089,0.0038917064666748047,0.501,0.499,1800,12.197121356427091
treat_all,6,1000,681125.5773449021,681.1255773449021,535.2418286906575,,590,0.59,0.002309560775756836,0.0,1.0,1800,2.1439523396007845
F,6,1000,11981.15813781616,11.981158137816161,11.981158137816161,,0,0.0,0.002492666244506836,0.906,0.094,1800,18.718232778059054
S2-linear,6,1000,8030.178453912943,8.030178453912942,8.030178453912942,,0,0.0,0.0025098323822021484,0.873,0.127,1800,22.00231287717951
S2-lasso,6,1000,9755.492773691469,9.755492773691468,9.755492773691468,,0,0.0,0.0024521350860595703,0.885,0.115,1800,22.15733975604808
S2-knn,6,1000,17080.900419565507,17.080900419565506,17.080900419565506,,0,0.0,0.0024254322052001953,0.913,0.087,1800,21.953598125616924
random,7,1000,108691.41634121718,108.69141634121718,103.68051186302579,,12,0.012,0.003933906555175781,0.504,0.496,1800,12.197121356427091
treat_all,7,1000,605705.8398794618,605.7058398794618,447.9897775576923,,516,0.516,0.002385854721069336,0.0,1.0,1800,2.1439523396007845
F,7,1000,17.598994069334992,0.017598994069334992,0.017598994069334992,,0,0.0,0.002666950225830078,0.915,0.085,1800,18.718232778059054
S2-linear,7,1000,0.0,0.0,0.0,,0,0.0,0.002633333206176758,0.877,0.123,1800,22.00231287717951
S2-lasso,7,1000,2.3778978721978703,0.0023778978721978703,0.0023778978721978703,,0,0.0,0.0026144981384277344,0.886,0.114,1800,22.15733975604808
S2-knn,7,1000,12.276586524512048,0.012276586524512047,0.012276586524512047,,0,0.0,0.002624988555908203,0.912,0.088,1800,21.953598125616924
random,8,1000,125570.38562932872,125.57038562932873,120.07364993705175,,14,0.014,0.003947257995605469,0.532,0.468,1800,12.197121356427091
treat_all,8,1000,660508.6603665653,660.5086603665653,529.7907102520498,,546,0.546,0.00249481201171875,0.0,1.0,1800,2.1439523396007845
F,8,1000,1216.7590238591408,1.2167590238591408,1.2167590238591408,,0,0.0,0.002660512924194336,0.909,0.091,1800,18.718232778059054
S2-linear,8,1000,787.0471578130431,0.7870471578130431,0.7870471578130431,,0,0.0,0.0026330947875976562,0.883,0.117,1800,22.00231287717951
S2-lasso,8,1000,901.3979031979158,0.9013979031979158,0.9013979031979158,,0,0.0,0.0026154518127441406,0.887,0.113,1800,22.15733975604808
S2-knn,8,1000,1416.052389516004,1.416052389516004,1.416052389516004,,0,0.0,0.002596139907836914,0.924,0.076,1800,21.953598125616924
random,9,1000,200851.86227751384,200.85186227751385,165.21960286611585,,85,0.085,0.003896474838256836,0.502,0.498,1800,12.197121356427091
treat_all,9,1000,708966.9393228278,708.9669393228279,576.2333776528698,,587,0.587,0.0023584365844726562,0.0,1.0,1800,2.1439523396007845
F,9,1000,4236.790191788353,4.236790191788352,4.236790191788352,,0,0.0,0.002521514892578125,0.922,0.078,1800,18.718232778059054
S2-linear,9,1000,1968.2657554118036,1.9682657554118037,1.9682657554118037,,0,0.0,0.002537250518798828,0.878,0.122,1800,22.00231287717951
S2-lasso,9,1000,1845.2549499397987,1.8452549499397988,1.8452549499397988,,0,0.0,0.002524137496948242,0.887,0.113,1800,22.15733975604808
S2-knn,9,1000,4070.816763076422,4.070816763076422,4.070816763076422,,0,0.0,0.002511262893676758,0.908,0.092,1800,21.953598125616924
random,10,1000,206420.69620177,206.42069620177,165.7609798124251,,90,0.09,0.003938198089599609,0.483,0.517,1800,12.197121356427091
treat_all,10,1000,697476.3386858259,697.4763386858259,545.0819527965328,,573,0.573,0.002302885055541992,0.0,1.0,1800,2.1439523396007845
F,10,1000,5.067732589967303,0.005067732589967303,0.005067732589967303,,0,0.0,0.0025794506072998047,0.902,0.098,1800,18.718232778059054
S2-linear,10,1000,4.549737405519734,0.004549737405519734,0.004549737405519734,,0,0.0,0.0025780200958251953,0.894,0.106,1800,22.00231287717951
S2-lasso,10,1000,4.549737405519734,0.004549737405519734,0.004549737405519734,,0,0.0,0.0025691986083984375,0.906,0.094,1800,22.15733975604808
S2-knn,10,1000,16.94875414639681,0.016948754146396808,0.016948754146396808,,0,0.0,0.0025763511657714844,0.923,0.077,1800,21.953598125616924
random,11,1000,145456.7198686626,145.4567198686626,140.3376311030639,,13,0.013,0.003934621810913086,0.52,0.48,1800,12.197121356427091
treat_all,11,1000,695207.8100719964,695.2078100719964,553.3622306334681,,533,0.533,0.002349376678466797,0.0,1.0,1800,2.1439523396007845
F,11,1000,96.73731570814242,0.09673731570814242,0.09673731570814242,,0,0.0,0.002633810043334961,0.92,0.08,1800,18.718232778059054
S2-linear,11,1000,11.958239163797387,0.011958239163797388,0.011958239163797388,,0,0.0,0.0026514530181884766,0.887,0.113,1800,22.00231287717951
S2-lasso,11,1000,11.958239163797387,0.011958239163797388,0.011958239163797388,,0,0.0,0.002648591995239258,0.895,0.105,1800,22.15733975604808
S2-knn,11,1000,114.74271295807911,0.11474271295807911,0.11474271295807911,,0,0.0,0.002651691436767578,0.921,0.079,1800,21.953598125616924
random,12,1000,154975.90468594158,154.97590468594157,137.5542002340137,,43,0.043,0.003912925720214844,0.505,0.495,1800,12.197121356427091
treat_all,12,1000,653128.7702595042,653.1287702595042,520.7840889297278,,548,0.548,0.0023374557495117188,0.0,1.0,1800,2.1439523396007845
F,12,1000,575.4696585970098,0.5754696585970098,0.5754696585970098,,0,0.0,0.0025854110717773438,0.912,0.088,1800,18.718232778059054
S2-linear,12,1000,360.97264107445153,0.36097264107445154,0.36097264107445154,,0,0.0,0.0026056766510009766,0.873,0.127,1800,22.00231287717951
S2-lasso,12,1000,360.97264107445153,0.36097264107445154,0.36097264107445154,,0,0.0,0.0026001930236816406,0.883,0.117,1800,22.15733975604808
S2-knn,12,1000,553.4521700631958,0.5534521700631958,0.5534521700631958,,0,0.0,0.0025992393493652344,0.91,0.09,1800,21.953598125616924
random,13,1000,193011.8423916673,193.0118423916673,154.24967342391977,,90,0.09,0.0039594173431396484,0.477,0.523,1800,12.197121356427091
treat_all,13,1000,663743.1805892583,663.7431805892584,509.5163964689887,,567,0.567,0.0023887157440185547,0.0,1.0,1800,2.1439523396007845
F,13,1000,95.00323346578551,0.09500323346578551,0.09500323346578551,,0,0.0,0.0026090145111083984,0.923,0.077,1800,18.718232778059054
S2-linear,13,1000,56.573534111244314,0.056573534111244314,0.056573534111244314,,0,0.0,0.0026459693908691406,0.879,0.121,1800,22.00231287717951
S2-lasso,13,1000,69.62124453453502,0.06962124453453503,0.06962124453453503,,0,0.0,0.002633810043334961,0.89,0.11,1800,22.15733975604808
S2-knn,13,1000,83.27765667963243,0.08327765667963243,0.08327765667963243,,0,0.0,0.0026140213012695312,0.925,0.075,1800,21.953598125616924
random,14,1000,181114.9765548236,181.1149765548236,169.27766107203314,,32,0.032,0.004075765609741211,0.503,0.497,1800,12.197121356427091
treat_all,14,1000,701185.0366679451,701.185036667945,582.108690561215,,535,0.535,0.0024399757385253906,0.0,1.0,1800,2.1439523396007845
F,14,1000,3.076621516852733,0.003076621516852733,0.003076621516852733,,0,0.0,0.0026879310607910156,0.9,0.1,1800,18.718232778059054
S2-linear,14,1000,0.8897854654322315,0.0008897854654322314,0.0008897854654322314,,0,0.0,0.0026776790618896484,0.874,0.126,1800,22.00231287717951
S2-lasso,14,1000,5.890832667863109,0.005890832667863109,0.005890832667863109,,0,0.0,0.0026481151580810547,0.891,0.109,1800,22.15733975604808
S2-knn,14,1000,70.69765666102933,0.07069765666102933,0.07069765666102933,,0,0.0,0.0026874542236328125,0.924,0.076,1800,21.953598125616924
random,15,1000,133436.6992383413,133.4366992383413,131.2387821828777,,6,0.006,0.003985881805419922,0.523,0.477,1800,12.197121356427091
treat_all,15,1000,640730.5898122464,640.7305898122464,520.252610725721,,529,0.529,0.0025484561920166016,0.0,1.0,1800,2.1439523396007845
F,15,1000,0.998631096557693,0.000998631096557693,0.000998631096557693,,0,0.0,0.002636432647705078,0.926,0.074,1800,18.718232778059054
S2-linear,15,1000,3.22815625200882,0.00322815625200882,0.00322815625200882,,0,0.0,0.0026268959045410156,0.863,0.137,1800,22.00231287717951
S2-lasso,15,1000,3.22815625200882,0.00322815625200882,0.00322815625200882,,0,0.0,0.0026624202728271484,0.886,0.114,1800,22.15733975604808
S2-knn,15,1000,2.09825577719637,0.00209825577719637,0.00209825577719637,,0,0.0,0.0026242733001708984,0.911,0.089,1800,21.953598125616924
random,16,1000,115539.4442652433,115.5394442652433,111.44243524771342,,10,0.01,0.004067182540893555,0.497,0.503,1800,12.197121356427091
treat_all,16,1000,627305.3332147074,627.3053332147074,486.5550606990829,,507,0.507,0.0024940967559814453,0.0,1.0,1800,2.1439523396007845
F,16,1000,0.0,0.0,0.0,,0,0.0,0.002695798873901367,0.925,0.075,1800,18.718232778059054
S2-linear,16,1000,0.5475862649767862,0.0005475862649767861,0.0005475862649767861,,0,0.0,0.002722501754760742,0.878,0.122,1800,22.00231287717951
S2-lasso,16,1000,0.5475862649767862,0.0005475862649767861,0.0005475862649767861,,0,0.0,0.0026946067810058594,0.885,0.115,1800,22.15733975604808
S2-knn,16,1000,5.865270619086175,0.005865270619086175,0.005865270619086175,,0,0.0,0.0026786327362060547,0.908,0.092,1800,21.953598125616924
random,17,1000,138634.67953500705,138.63467953500705,128.82095030397923,,23,0.023,0.004045009613037109,0.498,0.502,1800,12.197121356427091
treat_all,17,1000,654641.6609505829,654.641660950583,513.0342970106116,,521,0.521,0.0025205612182617188,0.0,1.0,1800,2.1439523396007845
F,17,1000,0.0,0.0,0.0,,0,0.0,0.002707242965698242,0.914,0.086,1800,18.718232778059054
S2-linear,17,1000,0.0,0.0,0.0,,0,0.0,0.002661466598510742,0.875,0.125,1800,22.00231287717951
S2-lasso,17,1000,0.0,0.0,0.0,,0,0.0,0.002724885940551758,0.88,0.12,1800,22.15733975604808
S2-knn,17,1000,0.0,0.0,0.0,,0,0.0,0.002656698226928711,0.907,0.093,1800,21.953598125616924
random,18,1000,150575.6709708243,150.57567097082432,139.69106715996216,,29,0.029,0.003886699676513672,0.517,0.483,1800,12.197121356427091
treat_all,18,1000,643255.0449234799,643.2550449234799,523.5190602198134,,546,0.546,0.002434968948364258,0.0,1.0,1800,2.1439523396007845
F,18,1000,274.5492050458086,0.2745492050458086,0.2745492050458086,,0,0.0,0.0025513172149658203,0.916,0.084,1800,18.718232778059054
S2-linear,18,1000,327.1365872983775,0.32713658729837747,0.32713658729837747,,0,0.0,0.002530336380004883,0.871,0.129,1800,22.00231287717951
S2-lasso,18,1000,213.20125540761427,0.21320125540761428,0.21320125540761428,,0,0.0,0.002557039260864258,0.877,0.123,1800,22.15733975604808
S2-knn,18,1000,713.1467011899366,0.7131467011899366,0.7131467011899366,,0,0.0,0.0025587081909179688,0.912,0.088,1800,21.953598125616924
random,19,1000,164217.35364486478,164.21735364486477,142.10900801998264,,55,0.055,0.003999471664428711,0.512,0.488,1800,12.197121356427091
treat_all,19,1000,662190.1515407747,662.1901515407748,526.5919794500222,,567,0.567,0.0023844242095947266,0.0,1.0,1800,2.1439523396007845
F,19,1000,6801.547111364664,6.8015471113646635,6.8015471113646635,,0,0.0,0.0025398731231689453,0.931,0.069,1800,18.718232778059054
S2-linear,19,1000,3852.053289496051,3.8520532894960513,3.8520532894960513,,0,0.0,0.0025446414947509766,0.873,0.127,1800,22.00231287717951
S2-lasso,19,1000,4896.506845618585,4.896506845618585,4.896506845618585,,0,0.0,0.0025451183319091797,0.876,0.124,1800,22.15733975604808
S2-knn,19,1000,5880.497784084388,5.880497784084388,5.880497784084388,,0,0.0,0.0025305747985839844,0.916,0.084,1800,21.953598125616924
random,20,1000,157554.31133060527,157.55431133060526,144.6249275588808,,33,0.033,0.0039484500885009766,0.513,0.487,1800,12.197121356427091
treat_all,20,1000,675069.3321700825,675.0693321700825,538.9650010860904,,546,0.546,0.002362489700317383,0.0,1.0,1800,2.1439523396007845
F,20,1000,5488.180423718881,5.488180423718881,5.488180423718881,,0,0.0,0.002523660659790039,0.921,0.079,1800,18.718232778059054
S2-linear,20,1000,1417.3816179634732,1.4173816179634733,1.4173816179634733,,0,0.0,0.0025823116302490234,0.884,0.116,1800,22.00231287717951
S2-lasso,20,1000,1375.0167156579028,1.3750167156579027,1.3750167156579027,,0,0.0,0.002577066421508789,0.887,0.113,1800,22.15733975604808
S2-knn,20,1000,6511.7002791189625,6.511700279118963,6.511700279118963,,0,0.0,0.002468585968017578,0.918,0.082,1800,21.953598125616924
random,21,1000,168864.3400959032,168.8643400959032,134.63726178815966,,79,0.079,0.004082679748535156,0.511,0.489,1800,12.197121356427091
treat_all,21,1000,674803.942607118,674.8039426071181,516.5075588218635,,590,0.59,0.0024216175079345703,0.0,1.0,1800,2.1439523396007845
F,21,1000,5864.003312730908,5.864003312730908,5.864003312730908,,0,0.0,0.002578258514404297,0.916,0.084,1800,18.718232778059054
S2-linear,21,1000,2846.755780730661,2.8467557807306614,2.8467557807306614,,0,0.0,0.002603769302368164,0.886,0.114,1800,22.00231287717951
S2-lasso,21,1000,3657.246199812504,3.657246199812504,3.657246199812504,,0,0.0,0.002564668655395508,0.903,0.097,1800,22.15733975604808
