method,sim_seed,N_sim,total_wait,mean_wait_all,mean_wait_served,mean_oracle_outcome_served,num_unserved,frac_unserved,sim_wall_s,alloc_0,alloc_1,N,ipw_train,ipw_val
S2-lasso,17,5000,70921.22199611575,14.18424439922315,14.18424439922315,,0,0.0,0.01576399803161621,0.4962,0.5038,15400,0.05016905951278321,0.04745910047101029
S2-knn,17,5000,8502708.430305332,1700.5416860610665,1488.5122797196964,,756,0.1512,0.015453338623046875,0.094,0.906,15400,0.06073042366652981,0.04633778386662834
random,18,5000,843.3841588674084,0.16867683177348167,0.16867683177348167,,0,0.0,0.02342510223388672,0.4992,0.5008,15400,0.045033240605146914,0.04455144396645009
treat_all,18,5000,10827497.699341783,2165.499539868357,1857.773555635367,,1200,0.24,0.01393580436706543,0.0,1.0,15400,0.04563264830226563,0.048243811203491575
F,18,5000,0.9382751884995972,0.00018765503769991944,0.00018765503769991944,,0,0.0,0.015885114669799805,0.5408,0.4592,15400,0.05022893909728902,0.047300540768239425
S2-linear,18,5000,0.9382751884995972,0.00018765503769991944,0.00018765503769991944,,0,0.0,0.0157928466796875,0.5508,0.4492,15400,0.051343647327459975,0.047365180992036376
S2-lasso,18,5000,147.846650079061,0.0295693300158122,0.0295693300158122,,0,0.0,0.015941143035888672,0.4964,0.5036,15400,0.05016905951278321,0.04745910047101029
S2-knn,18,5000,8261735.9130763095,1652.347182615262,1444.22253499376,,697,0.1394,0.015284061431884766,0.1006,0.8994,15400,0.06073042366652981,0.04633778386662834
random,19,5000,831.1340732961422,0.16622681465922845,0.16622681465922845,,0,0.0,0.02329230308532715,0.51,0.49,15400,0.045033240605146914,0.04455144396645009
treat_all,19,5000,10867838.618111633,2173.5677236223264,1863.810589021497,,1264,0.2528,0.013864755630493164,0.0,1.0,15400,0.04563264830226563,0.048243811203491575
F,19,5000,108.57804609378692,0.021715609218757384,0.021715609218757384,,0,0.0,0.015940189361572266,0.5346,0.4654,15400,0.05022893909728902,0.047300540768239425
S2-linear,19,5000,178.73290271373958,0.035746580542747916,0.035746580542747916,,0,0.0,0.01605510711669922,0.5436,0.4564,15400,0.051343647327459975,0.047365180992036376
S2-lasso,19,5000,99212.91529178942,19.842583058357885,19.842583058357885,,0,0.0,0.015949249267578125,0.4872,0.5128,15400,0.05016905951278321,0.04745910047101029
S2-knn,19,5000,8406108.19997055,1681.22163999411,1464.8860099819376,,763,0.1526,0.015519142150878906,0.1002,0.8998,15400,0.06073042366652981,0.04633778386662834
random,20,5000,1519.2050222499442,0.30384100444998885,0.30384100444998885,,0,0.0,0.023939132690429688,0.4854,0.5146,15400,0.045033240605146914,0.04455144396645009
treat_all,20,5000,10447361.138452467,2089.472227690493,1788.2976870153013,,1179,0.2358,0.014271020889282227,0.0,1.0,15400,0.04563264830226563,0.048243811203491575
F,20,5000,256.3554463083647,0.051271089261672946,0.051271089261672946,,0,0.0,0.01644611358642578,0.549,0.451,15400,0.05022893909728902,0.047300540768239425
S2-linear,20,5000,70.47436370838606,0.014094872741677212,0.014094872741677212,,0,0.0,0.01614689826965332,0.561,0.439,15400,0.051343647327459975,0.047365180992036376
S2-lasso,20,5000,6250.084135031429,1.2500168270062857,1.2500168270062857,,0,0.0,0.016296863555908203,0.504,0.496,15400,0.05016905951278321,0.04745910047101029
S2-knn,20,5000,7807640.516777448,1561.5281033554897,1367.617188764725,,655,0.131,0.01572585105895996,0.1048,0.8952,15400,0.06073042366652981,0.04633778386662834
random,21,5000,1947.8678618255913,0.38957357236511825,0.38957357236511825,,0,0.0,0.023936033248901367,0.5036,0.4964,15400,0.045033240605146914,0.04455144396645009
treat_all,21,5000,10467926.204162799,2093.58524083256,1774.7314513024066,,1234,0.2468,0.014011859893798828,0.0,1.0,15400,0.04563264830226563,0.048243811203491575
F,21,5000,72.617633422102,0.0145235266844204,0.0145235266844204,,0,0.0,0.0162198543548584,0.54,0.46,15400,0.05022893909728902,0.047300540768239425
S2-linear,21,5000,79.59145992772255,0.01591829198554451,0.01591829198554451,,0,0.0,0.015971899032592773,0.5442,0.4558,15400,0.051343647327459975,0.047365180992036376
S2-lasso,21,5000,18917.92270024657,3.783584540049314,3.783584540049314,,0,0.0,0.015842199325561523,0.4936,0.5064,15400,0.05016905951278321,0.04745910047101029
S2-knn,21,5000,7987386.817999412,1597.4773635998824,1381.1729837682935,,728,0.1456,0.015581846237182617,0.1012,0.8988,15400,0.06073042366652981,0.04633778386662834
random,22,5000,6718.139289770094,1.3436278579540188,1.3436278579540188,,0,0.0,0.02413797378540039,0.502,0.498,15400,0.045033240605146914,0.04455144396645009
treat_all,22,5000,10760406.514194548,2152.08130283891,1813.0362005462152,,1289,0.2578,0.013967037200927734,0.0,1.0,15400,0.04563264830226563,0.048243811203491575
F,22,5000,56.49376249479219,0.01129875249895844,0.01129875249895844,,0,0.0,0.01605987548828125,0.5462,0.4538,15400,0.05022893909728902,0.047300540768239425
S2-linear,22,5000,66.53171259710471,0.013306342519420943,0.013306342519420943,,0,0.0,0.01603388786315918,0.5516,0.4484,15400,0.051343647327459975,0.047365180992036376
S2-lasso,22,5000,48360.40245403199,9.672080490806398,9.672080490806398,,0,0.0,0.01563286781311035,0.5026,0.4974,15400,0.05016905951278321,0.04745910047101029
S2-knn,22,5000,8343958.296618761,1668.7916593237521,1430.5423603837773,,795,0.159,0.015598773956298828,0.0988,0.9012,15400,0.06073042366652981,0.04633778386662834
random,23,5000,108810.66628302907,21.762133256605814,21.762133256605814,,0,0.0,0.023360729217529297,0.4944,0.5056,15400,0.045033240605146914,0.04455144396645009
treat_all,23,5000,10927754.19801907,2185.550839603814,1876.675935366755,,1232,0.2464,0.013959884643554688,0.0,1.0,15400,0.04563264830226563,0.048243811203491575
F,23,5000,1696.4909588686276,0.3392981917737255,0.3392981917737255,,0,0.0,0.015965938568115234,0.5428,0.4572,15400,0.05022893909728902,0.047300540768239425
S2-linear,23,5000,444.39881158921867,0.08887976231784374,0.08887976231784374,,0,0.0,0.01583576202392578,0.557,0.443,15400,0.051343647327459975,0.047365180992036376
S2-lasso,23,5000,180628.49836401624,36.12569967280325,36.12569967280325,,0,0.0,0.015543222427368164,0.495,0.505,15400,0.05016905951278321,0.04745910047101029
S2-knn,23,5000,8380821.923679324,1676.1643847358648,1467.6796537865935,,719,0.1438,0.015263795852661133,0.1026,0.8974,15400,0.06073042366652981,0.04633778386662834
random,24,5000,0.0,0.0,0.0,,0,0.0,0.02343130111694336,0.5114,0.4886,15400,0.045033240605146914,0.04455144396645009
treat_all,24,5000,10642659.248849262,2128.531849769852,1803.6182892384534,,1274,0.2548,0.014284133911132812,0.0,1.0,15400,0.04563264830226563,0.048243811203491575
F,24,5000,0.0,0.0,0.0,,0,0.0,0.016134023666381836,0.5442,0.4558,15400,0.05022893909728902,0.047300540768239425
S2-linear,24,5000,0.0,0.0,0.0,,0,0.0,0.016083955764770508,0.562,0.438,15400,0.051343647327459975,0.047365180992036376
S2-lasso,24,5000,2745.418892707797,0.5490837785415594,0.5490837785415594,,0,0.0,0.016048192977905273,0.501,0.499,15400,0.05016905951278321,0.04745910047101029
S2-knn,24,5000,8125220.822371811,1625.044164474362,1402.4168166779586,,759,0.1518,0.015420913696289062,0.103,0.897,15400,0.06073042366652981,0.04633778386662834
random,25,5000,3947.30440545597,0.7894608810911941,0.7894608810911941,,0,0.0,0.023545026779174805,0.5128,0.4872,15400,0.045033240605146914,0.04455144396645009
treat_all,25,5000,11153167.183476366,2230.6334366952733,1926.4045687683215,,1222,0.2444,0.014297962188720703,0.0,1.0,15400,0.04563264830226563,0.048243811203491575
F,25,5000,42.17784439546516,0.008435568879093032,0.008435568879093032,,0,0.0,0.016387224197387695,0.5444,0.4556,15400,0.05022893909728902,0.047300540768239425
S2-linear,25,5000,6.378384289126423,0.0012756768578252847,0.0012756768578252847,,0,0.0,0.01622772216796875,0.5566,0.4434,15400,0.051343647327459975,0.047365180992036376
S2-lasso,25,5000,28989.854216758096,5.797970843351619,5.797970843351619,,0,0.0,0.015965938568115234,0.504,0.496,15400,0.05016905951278321,0.04745910047101029
S2-knn,25,5000,8768226.693857946,1753.6453387715892,1540.2767197277483,,742,0.1484,0.01550912857055664,0.096,0.904,15400,0.06073042366652981,0.04633778386662834
random,26,5000,135277.40143341466,27.055480286682933,27.055480286682933,,0,0.0,0.031991004943847656,0.493,0.507,15400,0.045033240605146914,0.04455144396645009
treat_all,26,5000,11207168.08393507,2241.433616787014,1926.1755376951812,,1252,0.2504,0.015288114547729492,0.0,1.0,15400,0.04563264830226563,0.048243811203491575
F,26,5000,3061.285609651547,0.6122571219303095,0.6122571219303095,,0,0.0,0.016649246215820312,0.5436,0.4564,15400,0.05022893909728902,0.047300540768239425
S2-linear,26,5000,4906.337505548131,0.9812675011096262,0.9812675011096262,,0,0.0,0.01630711555480957,0.5528,0.4472,15400,0.051343647327459975,0.047365180992036376
S2-lasso,26,5000,13754.536153986113,2.7509072307972224,2.7509072307972224,,0,0.0,0.01609182357788086,0.5082,0.4918,15400,0.05016905951278321,0.04745910047101029
S2-knn,26,5000,8702081.102823958,1740.4162205647915,1521.2943479521866,,752,0.1504,0.015661954879760742,0.1,0.9,15400,0.06073042366652981,0.04633778386662834
random,27,5000,51940.87311207079,10.388174622414157,10.388174622414157,,0,0.0,0.02348780632019043,0.5096,0.4904,15400,0.045033240605146914,0.04455144396645009
treat_all,27,5000,11222284.007482462,2244.4568014964925,1912.2424900946805,,1358,0.2716,0.013927936553955078,0.0,1.0,15400,0.04563264830226563,0.048243811203491575
F,27,5000,60.12663039011383,0.012025326078022766,0.012025326078022766,,0,0.0,0.01657390594482422,0.54,0.46,15400,0.05022893909728902,0.047300540768239425
S2-linear,27,5000,7.533135078710737,0.0015066270157421474,0.0015066270157421474,,0,0.0,0.01601386070251465,0.548,0.452,15400,0.051343647327459975,0.047365180992036376
S2-lasso,27,5000,209998.74950688507,41.999749901377015,41.999749901377015,,0,0.0,0.015694141387939453,0.4954,0.5046,15400,0.05016905951278321,0.04745910047101029
S2-knn,27,5000,8969899.513132455,1793.979902626491,1537.4648117931056,,901,0.1802,0.015666961669921875,0.0914,0.9086,15400,0.06073042366652981,0.04633778386662834
random,28,5000,25886.772993821643,5.177354598764329,5.177354598764329,,0,0.0,0.024161100387573242,0.5004,0.4996,15400,0.045033240605146914,0.04455144396645009
treat_all,28,5000,10917665.540500484,2183.533108100097,1848.9997322864394,,1301,0.2602,0.014227151870727539,0.0,1.0,15400,0.04563264830226563,0.048243811203491575
F,28,5000,7.383732568417187,0.0014767465136834375,0.0014767465136834375,,0,0.0,0.016367673873901367,0.5382,0.4618,15400,0.05022893909728902,0.047300540768239425
S2-linear,28,5000,7.383732568417187,0.0014767465136834375,0.0014767465136834375,,0,0.0,0.01593804359436035,0.5444,0.4556,15400,0.051343647327459975,0.047365180992036376
S2-lasso,28,5000,131782.4687402915,26.3564937480583,26.3564937480583,,0,0.0,0.056900978088378906,0.4882,0.5118,15400,0.05016905951278321,0.04745910047101029
S2-knn,28,5000,8407826.829854095,1681.5653659708191,1445.7133733522944,,795,0.159,0.016482114791870117,0.1012,0.8988,15400,0.06073042366652981,0.04633778386662834
random,29,5000,1937.2343769471006,0.38744687538942013,0.38744687538942013,,0,0.0,0.023418188095092773,0.501,0.499,15400,0.045033240605146914,0.04455144396645009
treat_all,29,5000,10607182.37827996,2121.436475655992,1832.4448692054407,,1141,0.2282,0.01403498649597168,0.0,1.0,15400,0.04563264830226563,0.048243811203491575
F,29,5000,187.00757798357466,0.03740151559671493,0.03740151559671493,,0,0.0,0.01610589027404785,0.5434,0.4566,15400,0.05022893909728902,0.047300540768239425
S2-linear,29,5000,44.83238234212412,0.008966476468424824,0.008966476468424824,,0,0.0,0.015867948532104492,0.553,0.447,15400,0.051343647327459975,0.047365180992036376
S2-lasso,29,5000,13009.043208697685,2.601808641739537,2.601808641739537,,0,0.0,0.016262054443359375,0.5012,0.4988,15400,0.05016905951278321,0.04745910047101029
S2-knn,29,5000,8186083.325937085,1637.216665187417,1447.2545374227896,,651,0.1302,0.015486955642700195,0.098,0.902,15400,0.06073042366652981,0.04633778386662834
random,0,5000,0.5678012377599861,0.00011356024755199723,0.00011356024755199723,,0,0.0,0.02410602569580078,0.504,0.496,20900,0.04419292112029584,0.04438177550125687
treat_all,0,5000,10356883.990571119,2071.3767981142237,1778.4242252926815,,1117,0.2234,0.014191865921020508,0.0,1.0,20900,0.049552692841157,0.048243811203491575
F,0,5000,1.3028713018834448,0.000260574260376689,0.000260574260376689,,0,0.0,0.01618814468383789,0.5466,0.4534,20900,0.05413981878744019,0.04752677825547045
S2-linear,0,5000,0.3432990641267988,6.865981282535976e-05,6.865981282535976e-05,,0,0.0,0.01610875129699707,0.508,0.492,20900,0.05199423652076565,0.04612455426988078
S2-lasso,0,5000,77.08029297621263,0.015416058595242527,0.015416058595242527,,0,0.0,0.015967130661010742,0.506,0.494,20900,0.05199160537673175,0.04614182215739712
S2-knn,0,5000,245.78912689523614,0.049157825379047226,0.049157825379047226,,0,0.0,0.015956878662109375,0.8764,0.1236,20900,0.05877209563932659,0.04438183141150253
random,1,5000,130491.0979068128,26.09821958136256,26.09821958136256,,0,0.0,0.023413896560668945,0.5128,0.4872,20900,0.04419292112029584,0.04438177550125687
treat_all,1,5000,11473759.521108635,2294.751904221727,1976.1657563596868,,1309,0.2618,0.013995170593261719,0.0,1.0,20900,0.049552692841157,0.048243811203491575
F,1,5000,18236.668237892103,3.647333647578421,3.647333647578421,,0,0.0,0.016116857528686523,0.53,0.47,20900,0.05413981878744019,0.04752677825547045
S2-linear,1,5000,257044.70318229843,51.40894063645968,51.40894063645968,,0,0.0,0.01582479476928711,0.4988,0.5012,20900,0.05199423652076565,0.04612455426988078
S2-lasso,1,5000,381205.1587623113,76.24103175246225,76.24103175246225,,0,0.0,0.015791893005371094,0.491,0.509,20900,0.05199160537673175,0.04614182215739712
S2-knn,1,5000,363.64627021385746,0.07272925404277149,0.07272925404277149,,0,0.0,0.01638197898864746,0.8846,0.1154,20900,0.05877209563932659,0.04438183141150253
random,2,5000,1483.3377719487644,0.2966675543897529,0.2966675543897529,,0,0.0,0.023865699768066406,0.51,0.49,20900,0.04419292112029584,0.04438177550125687
treat_all,2,5000,11208001.827710196,2241.600365542039,1880.8117402800444,,1351,0.2702,0.013971090316772461,0.0,1.0,20900,0.049552692841157,0.048243811203491575
F,2,5000,120.5702272378577,0.02411404544757154,0.02411404544757154,,0,0.0,0.016128063201904297,0.529,0.471,20900,0.05413981878744019,0.04752677825547045
S2-linear,2,5000,35018.775776829505,7.003755155365901,7.003755155365901,,0,0.0,0.01603102684020996,0.4982,0.5018,20900,0.05199423652076565,0.04612455426988078
S2-lasso,2,5000,350.851087869774,0.07017021757395481,0.07017021757395481,,0,0.0,0.016084909439086914,0.5062,0.4938,20900,0.05199160537673175,0.04614182215739712
S2-knn,2,5000,54.23423328503466,0.010846846657006932,0.010846846657006932,,0,0.0,0.01595330238342285,0.87,0.13,20900,0.05877209563932659,0.04438183141150253
random,3,5000,35062.57123460376,7.012514246920753,7.012514246920753,,0,0.0,0.023606061935424805,0.4904,0.5096,20900,0.04419292112029584,0.04438177550125687
treat_all,3,5000,10647142.43141778,2129.428486283556,1845.3754256461218,,1164,0.2328,0.014088869094848633,0.0,1.0,20900,0.049552692841157,0.048243811203491575
F,3,5000,661.4897383345972,0.13229794766691944,0.13229794766691944,,0,0.0,0.016234874725341797,0.5334,0.4666,20900,0.05413981878744019,0.04752677825547045
S2-linear,3,5000,5670.927393502056,1.134185478700411,1.134185478700411,,0,0.0,0.016132116317749023,0.5086,0.4914,20900,0.05199423652076565,0.04612455426988078
S2-lasso,3,5000,9718.972292060222,1.9437944584120443,1.9437944584120443,,0,0.0,0.01613020896911621,0.508,0.492,20900,0.05199160537673175,0.04614182215739712
S2-knn,3,5000,3.4602051074600215,0.0006920410214920043,0.0006920410214920043,,0,0.0,0.01615118980407715,0.8836,0.1164,20900,0.05877209563932659,0.04438183141150253
random,4,5000,7906.3803740259245,1.5812760748051848,1.5812760748051848,,0,0.0,0.023427248001098633,0.4988,0.5012,20900,0.04419292112029584,0.04438177550125687
treat_all,4,5000,10693641.198083345,2138.728239616669,1825.8924519960478,,1228,0.2456,0.013947248458862305,0.0,1.0,20900,0.049552692841157,0.048243811203491575
F,4,5000,37.97086877493181,0.007594173754986362,0.007594173754986362,,0,0.0,0.01592707633972168,0.5378,0.4622,20900,0.05413981878744019,0.04752677825547045
S2-linear,4,5000,292.50476012868745,0.05850095202573749,0.05850095202573749,,0,0.0,0.01591777801513672,0.5026,0.4974,20900,0.05199423652076565,0.04612455426988078
S2-lasso,4,5000,2555.5342886456892,0.5111068577291379,0.5111068577291379,,0,0.0,0.015963077545166016,0.4984,0.5016,20900,0.05199160537673175,0.04614182215739712
S2-knn,4,5000,0.0,0.0,0.0,,0,0.0,0.01584005355834961,0.88,0.12,20900,0.05877209563932659,0.04438183141150253
random,5,5000,9630.436500480233,1.9260873000960466,1.9260873000960466,,0,0.0,0.02363300323486328,0.4978,0.5022,20900,0.04419292112029584,0.04438177550125687
treat_all,5,5000,10432807.88009182,2086.561576018364,1777.2892787374176,,1199,0.2398,0.013888120651245117,0.0,1.0,20900,0.049552692841157,0.048243811203491575
F,5,5000,0.0,0.0,0.0,,0,0.0,0.015992164611816406,0.541,0.459,20900,0.05413981878744019,0.04752677825547045
S2-linear,5,5000,25.391224299154217,0.005078244859830844,0.005078244859830844,,0,0.0,0.015697002410888672,0.4882,0.5118,20900,0.05199423652076565,0.04612455426988078
S2-lasso,5,5000,770.8287578373345,0.1541657515674669,0.1541657515674669,,0,0.0,0.016045093536376953,0.4914,0.5086,20900,0.05199160537673175,0.04614182215739712
S2-knn,5,5000,2451.155312016295,0.490231062403259,0.490231062403259,,0,0.0,0.015756845474243164,0.8762,0.1238,20900,0.05877209563932659,0.04438183141150253
random,6,5000,10020.33823943477,2.004067647886954,2.004067647886954,,0,0.0,0.023748159408569336,0.502,0.498,20900,0.04419292112029584,0.04438177550125687
treat_all,6,5000,10732678.350417584,2146.535670083517,1866.2327028010166,,1086,0.2172,0.014182090759277344,0.0,1.0,20900,0.049552692841157,0.048243811203491575
F,6,5000,1378.7604457885868,0.2757520891577174,0.2757520891577174,,0,0.0,0.01611804962158203,0.5384,0.4616,20900,0.05413981878744019,0.04752677825547045
S2-linear,6,5000,6972.40778917114,1.394481557834228,1.394481557834228,,0,0.0,0.01585698127746582,0.5024,0.4976,20900,0.05199423652076565,0.04612455426988078
S2-lasso,6,5000,4035.8144734078705,0.8071628946815741,0.8071628946815741,,0,0.0,0.0159299373626709,0.4998,0.5002,20900,0.05199160537673175,0.04614182215739712
S2-knn,6,5000,335.4077792003229,0.06708155584006459,0.06708155584006459,,0,0.0,0.015711069107055664,0.8742,0.1258,20900,0.05877209563932659,0.04438183141150253
random,7,5000,142694.21216897175,28.53884243379435,28.53884243379435,,0,0.0,0.023203134536743164,0.4952,0.5048,20900,0.04419292112029584,0.04438177550125687
treat_all,7,5000,11141284.627039354,2228.2569254078708,1866.819665428606,,1391,0.2782,0.013782978057861328,0.0,1.0,20900,0.049552692841157,0.048243811203491575
F,7,5000,380.1543214699825,0.0760308642939965,0.0760308642939965,,0,0.0,0.01594400405883789,0.5308,0.4692,20900,0.05413981878744019,0.04752677825547045
S2-linear,7,5000,69396.67440531084,13.879334881062169,13.879334881062169,,0,0.0,0.015593767166137695,0.505,0.495,20900,0.05199423652076565,0.04612455426988078
S2-lasso,7,5000,30867.99120623476,6.173598241246952,6.173598241246952,,0,0.0,0.015654802322387695,0.5106,0.4894,20900,0.05199160537673175,0.04614182215739712
S2-knn,7,5000,5.107649519528999,0.0010215299039057998,0.0010215299039057998,,0,0.0,0.015555858612060547,0.881,0.119,20900,0.05877209563932659,0.04438183141150253
random,8,5000,44571.148407122615,8.914229681424523,8.914229681424523,,0,0.0,0.02346515655517578,0.5012,0.4988,20900,0.04419292112029584,0.04438177550125687
treat_all,8,5000,11103986.520306807,2220.7973040613615,1914.2402486639824,,1267,0.2534,0.013955831527709961,0.0,1.0,20900,0.049552692841157,0.048243811203491575
F,8,5000,276.7176416930349,0.055343528338606986,0.055343528338606986,,0,0.0,0.015894174575805664,0.551,0.449,20900,0.05413981878744019,0.04752677825547045
S2-linear,8,5000,31664.473132608393,6.332894626521679,6.332894626521679,,0,0.0,0.015608072280883789,0.5084,0.4916,20900,0.05199423652076565,0.04612455426988078
S2-lasso,8,5000,31742.953201954737,6.348590640390947,6.348590640390947,,0,0.0,0.01577901840209961,0.5106,0.4894,20900,0.05199160537673175,0.04614182215739712
S2-knn,8,5000,2.539581320387428,0.0005079162640774855,0.0005079162640774855,,0,0.0,0.015698909759521484,0.878,0.122,20900,0.05877209563932659,0.04438183141150253
random,9,5000,3625.786746453152,0.7251573492906304,0.7251573492906304,,0,0.0,0.02350616455078125,0.5012,0.4988,20900,0.04419292112029584,0.04438177550125687
treat_all,9,5000,10792290.742281483,2158.458148456297,1867.6278783204182,,1173,0.2346,0.013966798782348633,0.0,1.0,20900,0.049552692841157,0.048243811203491575
F,9,5000,462.6416384443444,0.09252832768886887,0.09252832768886887,,0,0.0,0.015826940536499023,0.544,0.456,20900,0.05413981878744019,0.04752677825547045
S2-linear,9,5000,6961.764830959785,1.3923529661919571,1.3923529661919571,,0,0.0,0.015737056732177734,0.4968,0.5032,20900,0.05199423652076565,0.04612455426988078
S2-lasso,9,5000,6457.432210822642,1.2914864421645285,1.2914864421645285,,0,0.0,0.015929698944091797,0.5064,0.4936,20900,0.05199160537673175,0.04614182215739712
S2-knn,9,5000,1041.2228039029364,0.20824456078058728,0.20824456078058728,,0,0.0,0.016130924224853516,0.8782,0.1218,20900,0.05877209563932659,0.04438183141150253
random,10,5000,50075.80022000923,10.015160044001846,10.015160044001846,,0,0.0,0.023428678512573242,0.5032,0.4968,20900,0.04419292112029584,0.04438177550125687
treat_all,10,5000,11101948.75236157,2220.389750472314,1910.9504598892534,,1238,0.2476,0.013993978500366211,0.0,1.0,20900,0.049552692841157,0.048243811203491575
F,10,5000,2.147364056451093,0.0004294728112902186,0.0004294728112902186,,0,0.0,0.015977859497070312,0.5394,0.4606,20900,0.05413981878744019,0.04752677825547045
S2-linear,10,5000,9395.50504288425,1.87910100857685,1.87910100857685,,0,0.0,0.0159299373626709,0.5104,0.4896,20900,0.05199423652076565,0.04612455426988078
S2-lasso,10,5000,4125.747890770373,0.8251495781540745,0.8251495781540745,,0,0.0,0.015843629837036133,0.511,0.489,20900,0.05199160537673175,0.04614182215739712
S2-knn,10,5000,1.4490984411011398,0.00028981968822022796,0.00028981968822022796,,0,0.0,0.015764951705932617,0.8756,0.1244,20900,0.05877209563932659,0.04438183141150253
random,11,5000,0.9738784306367245,0.0001947756861273449,0.0001947756861273449,,0,0.0,0.02364802360534668,0.5032,0.4968,20900,0.04419292112029584,0.04438177550125687
treat_all,11,5000,10574783.867560476,2114.9567735120954,1820.2858302277305,,1079,0.2158,0.014242172241210938,0.0,1.0,20900,0.049552692841157,0.048243811203491575
F,11,5000,1.4379595557753713,0.00028759191115507426,0.00028759191115507426,,0,0.0,0.01619696617126465,0.5306,0.4694,20900,0.05413981878744019,0.04752677825547045
S2-linear,11,5000,0.0,0.0,0.0,,0,0.0,0.016106128692626953,0.5,0.5,20900,0.05199423652076565,0.04612455426988078
S2-lasso,11,5000,0.0,0.0,0.0,,0,0.0,0.01606607437133789,0.4988,0.5012,20900,0.05199160537673175,0.04614182215739712
S2-knn,11,5000,0.9738784306367245,0.0001947756861273449,0.0001947756861273449,,0,0.0,0.016051054000854492,0.8712,0.1288,20900,0.05877209563932659,0.04438183141150253
random,12,5000,16222.380724490788,3.2444761448981576,3.2444761448981576,,0,0.0,0.023478031158447266,0.505,0.495,20900,0.04419292112029584,0.04438177550125687
treat_all,12,5000,10246008.87149598,2049.201774299196,1769.0561181736666,,1090,0.218,0.013956308364868164,0.0,1.0,20900,0.049552692841157,0.048243811203491575
F,12,5000,496.3236532489726,0.09926473064979452,0.09926473064979452,,0,0.0,0.0158388614654541,0.5352,0.4648,20900,0.05413981878744019,0.04752677825547045
S2-linear,12,5000,29807.92375756429,5.961584751512858,5.961584751512858,,0,0.0,0.015707969665527344,0.5022,0.4978,20900,0.05199423652076565,0.04612455426988078
S2-lasso,12,5000,46146.04981415201,9.229209962830401,9.229209962830401,,0,0.0,0.01567673683166504,0.4978,0.5022,20900,0.05199160537673175,0.04614182215739712
S2-knn,12,5000,28.21374076028879,0.005642748152057758,0.005642748152057758,,0,0.0,0.015764951705932617,0.881,0.119,20900,0.05877209563932659,0.04438183141150253
random,13,5000,145194.06632915683,29.038813265831365,29.038813265831365,,0,0.0,0.023270130157470703,0.4928,0.5072,20900,0.04419292112029584,0.04438177550125687
treat_all,13,5000,10951082.917991996,2190.216583598399,1897.3505941963003,,1217,0.2434,0.013835906982421875,0.0,1.0,20900,0.049552692841157,0.048243811203491575
F,13,5000,4.829666974950353,0.0009659333949900706,0.0009659333949900706,,0,0.0,0.015758991241455078,0.5318,0.4682,20900,0.05413981878744019,0.04752677825547045
S2-linear,13,5000,17199.75870222567,3.439951740445134,3.439951740445134,,0,0.0,0.015677928924560547,0.4976,0.5024,20900,0.05199423652076565,0.04612455426988078
S2-lasso,13,5000,16579.817675862618,3.3159635351725236,3.3159635351725236,,0,0.0,0.015620946884155273,0.4958,0.5042,20900,0.05199160537673175,0.04614182215739712
S2-knn,13,5000,145.54018455205218,0.029108036910410435,0.029108036910410435,,0,0.0,0.01569199562072754,0.8762,0.1238,20900,0.05877209563932659,0.04438183141150253
random,14,5000,9027.32747970351,1.805465495940702,1.805465495940702,,0,0.0,0.023388147354125977,0.493,0.507,20900,0.04419292112029584,0.04438177550125687
treat_all,14,5000,10670735.024763152,2134.1470049526306,1829.8063458767647,,1208,0.2416,0.01390695571899414,0.0,1.0,20900,0.049552692841157,0.048243811203491575
F,14,5000,42.225610287746385,0.008445122057549277,0.008445122057549277,,0,0.0,0.015938997268676758,0.5288,0.4712,20900,0.05413981878744019,0.04752677825547045
S2-linear,14,5000,24.35840146617838,0.004871680293235676,0.004871680293235676,,0,0.0,0.0158078670501709,0.5074,0.4926,20900,0.05199423652076565,0.04612455426988078
S2-lasso,14,5000,21.662833055629307,0.004332566611125861,0.004332566611125861,,0,0.0,0.015784025192260742,0.5078,0.4922,20900,0.05199160537673175,0.04614182215739712
S2-knn,14,5000,46.80652695847978,0.009361305391695956,0.009361305391695956,,0,0.0,0.016253948211669922,0.8826,0.1174,20900,0.05877209563932659,0.04438183141150253
random,15,5000,681.0811371785778,0.13621622743571557,0.13621622743571557,,0,0.0,0.023283004760742188,0.5086,0.4914,20900,0.04419292112029584,0.04438177550125687
treat_all,15,5000,10753558.64072432,2150.711728144864,1821.38882357372,,1275,0.255,0.01378488540649414,0.0,1.0,20900,0.049552692841157,0.048243811203491575
F,15,5000,111.72231123825297,0.022344462247650593,0.022344462247650593,,0,0.0,0.015633821487426758,0.5368,0.4632,20900,0.05413981878744019,0.04752677825547045
S2-linear,15,5000,11464.74437078254,2.292948874156508,2.292948874156508,,0,0.0,0.015601873397827148,0.4958,0.5042,20900,0.05199423652076565,0.04612455426988078
S2-lasso,15,5000,3569.2316099998243,0.7138463219999649,0.7138463219999649,,0,0.0,0.015491962432861328,0.4986,0.5014,20900,0.05199160537673175,0.04614182215739712
S2-knn,15,5000,9796.390667917027,1.9592781335834053,1.9592781335834053,,0,0.0,0.015460014343261719,0.8782,0.1218,20900,0.05877209563932659,0.04438183141150253
random,16,5000,45483.32519409308,9.096665038818616,9.096665038818616,,0,0.0,0.023898839950561523,0.504,0.496,20900,0.04419292112029584,0.04438177550125687
